type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,eventID,occurrenceID,recordedBy,organismQuantity,organismQuantityType,occurrenceStatus,samplingProtocol,samplingEffort,eventDate,countryCode,municipality,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom,taxonRank
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401210000,367291,RATO,,,absent,fike,3 fike,2023-03-29T08:48:29Z,BE,Kluisbergen,166389.53692746,91050.30889005,Lambert coordinates,Belgian Datum 1972,50.80498,3.53243,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,400150000,367302,RATO,,,doubtful,fike,1 fike,2023-03-29T09:34:03Z,BE,Oudenaarde,168292.67359783,97086.5673676,Lambert coordinates,Belgian Datum 1972,50.82266,3.61779,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380270000,367307,RATO,,,present,conibear trap | bait trap | raft trap,1 conibear trap | 1 bait trap | 1 raft trap,2023-03-29T09:40:35Z,BE,Geraardsbergen,159798.32625289,113752.08424048,Lambert coordinates,Belgian Datum 1972,50.74758,3.85513,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,395760000,367308,RATO,,,present,ground trap,1 ground trap,2023-03-29T09:41:04Z,BE,Geraardsbergen,159857.3405417,113663.45421299,Lambert coordinates,Belgian Datum 1972,50.7481,3.85387,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,393930000,367309,RATO,,,present,conibear trap | bait trap,3 conibear trap | 2 bait trap,2023-03-29T09:41:37Z,BE,Geraardsbergen,159889.33659207,113619.63710927,Lambert coordinates,Belgian Datum 1972,50.74839,3.85325,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,395100000,367310,RATO,,,present,conibear trap | fike,2 conibear trap | 2 fike,2023-03-29T09:42:11Z,BE,Geraardsbergen,159815.84050749,113406.99893688,Lambert coordinates,Belgian Datum 1972,50.74771,3.85024,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399540000,367315,RATO,,,present,conibear trap,3 conibear trap,2023-03-29T10:49:29Z,BE,Geraardsbergen,159173.5267236,117982.98040834,Lambert coordinates,Belgian Datum 1972,50.74221,3.91514,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399510000,367316,RATO,,,present,conibear trap | fike,1 conibear trap | 2 fike,2023-03-29T10:50:00Z,BE,Geraardsbergen,159149.31487129,117860.20709417,Lambert coordinates,Belgian Datum 1972,50.74198,3.9134,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399360000,367317,RATO,,,present,bait trap,1 bait trap,2023-03-29T10:50:17Z,BE,Geraardsbergen,159150.86475383,117846.89738151,Lambert coordinates,Belgian Datum 1972,50.742,3.91321,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,386630000,367318,RATO,,,absent,raft trap,1 raft trap,2023-03-29T10:50:48Z,BE,Geraardsbergen,159197.88345991,117686.07176011,Lambert coordinates,Belgian Datum 1972,50.74241,3.91093,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,386650000,367319,RATO,,,absent,bait trap,2 bait trap,2023-03-29T10:51:17Z,BE,Geraardsbergen,159249.58333828,117681.36457037,Lambert coordinates,Belgian Datum 1972,50.74288,3.91086,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401360000,367321,RATO,,,present,conibear trap,1 conibear trap,2023-03-29T10:53:28Z,BE,Geraardsbergen,159188.91199665,118066.84272309,Lambert coordinates,Belgian Datum 1972,50.74235,3.91632,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399380000,367328,RATO,,,present,conibear trap | fike | ground trap,2 conibear trap | 3 fike | 1 ground trap,2023-03-29T11:25:17Z,BE,Geraardsbergen,159222.77709468,118148.61447627,Lambert coordinates,Belgian Datum 1972,50.74266,3.91748,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401360000,367329,RATO,,,present,conibear trap,2 conibear trap,2023-03-29T11:25:42Z,BE,Geraardsbergen,159188.91199665,118066.84272309,Lambert coordinates,Belgian Datum 1972,50.74235,3.91632,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401430000,367343,RATO,,,present,conibear trap | ground trap,3 conibear trap | 1 ground trap,2023-03-29T12:08:47Z,BE,Geraardsbergen,159210.76314121,118113.81465533,Lambert coordinates,Belgian Datum 1972,50.74255,3.91699,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401360000,367344,RATO,,,present,conibear trap,3 conibear trap,2023-03-29T12:10:22Z,BE,Geraardsbergen,159188.91199665,118066.84272309,Lambert coordinates,Belgian Datum 1972,50.74235,3.91632,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401310000,367346,RATO,6,individual(s),present,,,2023-03-29T12:19:07Z,BE,Lokeren,198155.71159494,123226.58878234,Lambert coordinates,Belgian Datum 1972,51.09289,3.98659,WGS84,30,Gallus gallus domesticus,Animalia,form
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401480000,367355,RATO,,,doubtful,conibear trap,2 conibear trap,2023-03-29T13:13:20Z,BE,Aalst,185614.00575555,128791.1134805,Lambert coordinates,Belgian Datum 1972,50.98039,4.06674,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401480000,367357,RATO,,,doubtful,conibear trap,2 conibear trap,2023-03-29T13:15:14Z,BE,Aalst,185614.00575555,128791.1134805,Lambert coordinates,Belgian Datum 1972,50.98039,4.06674,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,397880000,367360,RATO,,,present,fike,2 fike,2023-03-29T13:17:05Z,BE,Oudenaarde,174810.14927651,100812.2040966,Lambert coordinates,Belgian Datum 1972,50.88157,3.66979,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,391480000,367361,RATO,,,present,bait trap,1 bait trap,2023-03-29T13:17:21Z,BE,Oudenaarde,175432.98426998,100455.40413736,Lambert coordinates,Belgian Datum 1972,50.88714,3.66464,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,394590000,367362,RATO,,,present,conibear trap,1 conibear trap,2023-03-29T13:17:37Z,BE,Oudenaarde,175144.20766445,100300.7187296,Lambert coordinates,Belgian Datum 1972,50.88453,3.66248,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,385780000,367363,RATO,,,present,raft trap,1 raft trap,2023-03-29T13:18:01Z,BE,Oudenaarde,170007.42629469,96024.90298494,Lambert coordinates,Belgian Datum 1972,50.83798,3.60247,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,384380000,367365,RATO,,,present,fike | raft trap,3 fike | 1 raft trap,2023-03-29T13:18:23Z,BE,Oudenaarde,170021.19650279,94855.32419352,Lambert coordinates,Belgian Datum 1972,50.83799,3.58586,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,394570000,367367,RATO,,,present,conibear trap | fike,1 conibear trap | 1 fike,2023-03-29T13:18:56Z,BE,Oudenaarde,169791.74345514,94535.87214326,Lambert coordinates,Belgian Datum 1972,50.8359,3.58136,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,392120000,368462,RATO,,,present,conibear trap,2 conibear trap,2023-03-30T07:07:28Z,BE,Wortegem-Petegem,168395.08205752,93522.8397024,Lambert coordinates,Belgian Datum 1972,50.82325,3.5672,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,390230000,368464,RATO,,,present,conibear trap,4 conibear trap,2023-03-30T07:08:24Z,BE,Wortegem-Petegem,168329.25863172,93438.22589591,Lambert coordinates,Belgian Datum 1972,50.82265,3.56601,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,390220000,368465,RATO,,,present,conibear trap,1 conibear trap,2023-03-30T07:08:58Z,BE,Wortegem-Petegem,168297.79952544,93394.85928042,Lambert coordinates,Belgian Datum 1972,50.82236,3.5654,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399840000,368485,RATO,,,doubtful,fike,3 fike,2023-03-30T08:21:27Z,BE,Dendermonde,192375.17757602,128090.42935637,Lambert coordinates,Belgian Datum 1972,51.04114,4.05636,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401700000,368498,RATO,,,present,fike,1 fike,2023-03-30T09:15:14Z,BE,Kruisem,177537.34072059,101013.51167554,Lambert coordinates,Belgian Datum 1972,50.90611,3.67229,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,380750000,368503,RATO,,,present,fike,3 fike,2023-03-30T10:14:34Z,BE,Zulte,180761.76538101,85813.97677803,Lambert coordinates,Belgian Datum 1972,50.93361,3.45564,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,370120000,368504,RATO,,,present,bait trap | raft trap,4 bait trap | 1 raft trap,2023-03-30T10:15:17Z,BE,Zulte,181073.00537434,85851.99039536,Lambert coordinates,Belgian Datum 1972,50.93641,3.45613,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,374350000,368505,RATO,,,present,bait trap | fike | raft trap,9 bait trap | 6 fike | 3 raft trap,2023-03-30T10:16:33Z,BE,Zulte,181221.29316883,85730.29163476,Lambert coordinates,Belgian Datum 1972,50.93773,3.45437,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,373700000,368506,RATO,,,present,raft trap,1 raft trap,2023-03-30T10:17:15Z,BE,Zulte,181222.98779231,85470.57348071,Lambert coordinates,Belgian Datum 1972,50.93772,3.45068,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399450000,368507,RATO,,,present,,,2023-03-30T10:28:47Z,BE,Wortegem-Petegem,168826.5350728,93872.73653362,Lambert coordinates,Belgian Datum 1972,50.82716,3.5721,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,396200000,368508,RATO,,,present,fike,3 fike,2023-03-30T10:30:13Z,BE,Wortegem-Petegem,167896.8566732,91812.15469001,Lambert coordinates,Belgian Datum 1972,50.818600000000004,3.543,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,396160000,368516,RATO,,,doubtful,fike,3 fike,2023-03-30T10:59:42Z,BE,Dendermonde,192451.05439789,127800.38270561,Lambert coordinates,Belgian Datum 1972,51.04181,4.05222,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399820000,368518,RATO,,,doubtful,fike,3 fike,2023-03-30T11:00:41Z,BE,Dendermonde,192484.80309789,127863.73940559,Lambert coordinates,Belgian Datum 1972,51.04211,4.05312,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,398450000,368523,RATO,,,present,bait trap,2 bait trap,2023-03-30T11:10:54Z,BE,Denderleeuw,177581.60086945,128660.93528162,Lambert coordinates,Belgian Datum 1972,50.90818,4.06535,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,398440000,368524,RATO,,,doubtful,fike,3 fike,2023-03-30T11:13:15Z,BE,Denderleeuw,177338.88188585,128432.10822188,Lambert coordinates,Belgian Datum 1972,50.90599,4.06212,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,398420000,368525,RATO,,,doubtful,conibear trap,8 conibear trap,2023-03-30T11:15:18Z,BE,Denderleeuw,177220.26065771,128411.05930136,Lambert coordinates,Belgian Datum 1972,50.90492,4.06182,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401760000,368527,RATO,,,present,conibear trap,7 conibear trap,2023-03-30T11:16:21Z,BE,Wortegem-Petegem,168052.40614485,91945.44477613,Lambert coordinates,Belgian Datum 1972,50.82001,3.54487,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,398510000,368528,RATO,,,present,bait trap | fike,2 bait trap | 3 fike,2023-03-30T11:17:20Z,BE,Denderleeuw,177299.03937668,128430.91008301,Lambert coordinates,Belgian Datum 1972,50.90563,4.0621,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401780000,368533,RATO,,,present,conibear trap,6 conibear trap,2023-03-30T11:38:03Z,BE,Wortegem-Petegem,168007.88191461,91892.5843215,Lambert coordinates,Belgian Datum 1972,50.81961,3.54412,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,383840000,368543,RATO,,,present,conibear trap | ground trap,4 conibear trap | 1 ground trap,2023-03-30T13:06:50Z,BE,Eeklo,212000.31705454,91991.48589687,Lambert coordinates,Belgian Datum 1972,51.21504,3.53855,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381220000,368544,RATO,,,present,conibear trap | fike,1 conibear trap | 3 fike,2023-03-30T13:07:25Z,BE,Eeklo,212187.72666735,91925.95928883,Lambert coordinates,Belgian Datum 1972,51.21672,3.53758,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381220000,368547,RATO,,,present,conibear trap | fike,1 conibear trap | 3 fike,2023-03-30T13:10:06Z,BE,Eeklo,212187.72666735,91925.95928883,Lambert coordinates,Belgian Datum 1972,51.21672,3.53758,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,383740000,368549,RATO,,,present,conibear trap,5 conibear trap,2023-03-30T13:10:35Z,BE,Eeklo,212225.13745248,91801.06843865,Lambert coordinates,Belgian Datum 1972,51.21704,3.53579,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,381240000,368550,RATO,,,present,conibear trap | ground trap,2 conibear trap | 2 ground trap,2023-03-30T13:11:05Z,BE,Eeklo,212255.17157687,91727.51418818,Lambert coordinates,Belgian Datum 1972,51.21731,3.53473,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,398160000,368561,RATO,,,present,conibear trap | bait trap,2 conibear trap | 2 bait trap,2023-03-30T13:36:30Z,BE,Ronse,159615.12914917,93851.69290222,Lambert coordinates,Belgian Datum 1972,50.74436,3.5732,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,387130000,368563,RATO,,,present,conibear trap,1 conibear trap,2023-03-30T13:36:48Z,BE,Ronse,159487.48739469,93327.31281708,Lambert coordinates,Belgian Datum 1972,50.74316,3.56579,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,387310000,368564,RATO,,,present,raft trap,1 raft trap,2023-03-30T13:37:03Z,BE,Ronse,159348.67930313,92972.51172923,Lambert coordinates,Belgian Datum 1972,50.74188,3.56078,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,391630000,368565,RATO,,,present,conibear trap,1 conibear trap,2023-03-30T13:37:20Z,BE,Ronse,159159.00580528,92764.83523908,Lambert coordinates,Belgian Datum 1972,50.74015,3.55787,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,370880000,368566,RATO,,,present,bait trap | raft trap,5 bait trap | 6 raft trap,2023-03-30T13:37:40Z,BE,Ronse,158846.29658497,92122.21583198,Lambert coordinates,Belgian Datum 1972,50.73728,3.54882,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,370920000,368567,RATO,,,present,conibear trap | bait trap | raft trap,1 conibear trap | 1 bait trap | 3 raft trap,2023-03-30T13:38:06Z,BE,Ronse,158052.22938929,93250.65268512,Lambert coordinates,Belgian Datum 1972,50.73025,3.56492,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,385860000,368568,RATO,,,present,raft trap,1 raft trap,2023-03-30T13:38:20Z,BE,Ronse,157998.36540727,94490.01080544,Lambert coordinates,Belgian Datum 1972,50.72988,3.58248,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399820000,368572,RATO,,,doubtful,fike,3 fike,2023-03-30T17:10:46Z,BE,Dendermonde,192484.80309789,127863.73940559,Lambert coordinates,Belgian Datum 1972,51.04211,4.05312,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,401860000,368574,RATO,,,doubtful,fike,6 fike,2023-03-30T17:12:21Z,BE,Dendermonde,192685.88895605,128486.64585433,Lambert coordinates,Belgian Datum 1972,51.04394,4.06199,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,390210000,369263,RATO,,,present,raft trap,1 raft trap,2023-03-31T06:58:03Z,BE,Berlare,190986.80606305,120340.83342926,Lambert coordinates,Belgian Datum 1972,51.02831,3.94598,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,394530000,369269,RATO,,,doubtful,conibear trap,1 conibear trap,2023-03-31T07:09:48Z,BE,Berlare,191150.20813164,121818.56915811,Lambert coordinates,Belgian Datum 1972,51.02985,3.96703,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399980000,369283,RATO,,,present,bait trap | raft trap,2 bait trap | 1 raft trap,2023-03-31T07:35:58Z,BE,Oudenaarde,170232.24263198,94452.36258079,Lambert coordinates,Belgian Datum 1972,50.83985,3.58011,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399960000,369284,RATO,,,present,conibear trap,2 conibear trap,2023-03-31T07:36:25Z,BE,Oudenaarde,170242.6633787,94444.26691879,Lambert coordinates,Belgian Datum 1972,50.83994,3.58,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,399930000,369286,RATO,,,present,fike,1 fike,2023-03-31T07:36:42Z,BE,Oudenaarde,170252.01605148,94465.53334276,Lambert coordinates,Belgian Datum 1972,50.84003,3.5803,WGS84,30,Ondatra zibethicus,Animalia,species
